FLIGHT_DATE,FLIGHT_MONTH,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_NAME,DEPARTURE_STATION_CD,DEPARTURE_STATION_GEO_LOCATION,ARRIVAL_STATION_NAME,ARRIVAL_STATION_CD,ARRIVAL_STATION_GEO_LOCATION,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,AIRCRAFT_NAME,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX
15-07-2025,July,20:21,Evening,BA,BA1132,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,0,35,179,0,9,35
15-07-2025,July,21:06,Evening,BA,BA1486,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,0,32,300,1,10,37
15-07-2025,July,21:25,Evening,BA,BA2782,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,0,180,0,8,31
15-07-2025,July,22:13,Evening,BA,BA4605,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,0,35,179,2,12,41
15-07-2025,July,22:29,Evening,BA,BA5063,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,A350,Airbus 350,0,56,275,1,14,49
16-07-2025,July,14:32,Afternoon,BA,BA9505,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,10,170,1,7,29
16-07-2025,July,14:33,Afternoon,BA,BA8074,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,9,171,0,11,39
16-07-2025,July,14:47,Afternoon,BA,BA3633,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,20,160,0,6,24
16-07-2025,July,15:38,Afternoon,BA,BA1241,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,8,42,166,0,13,46
16-07-2025,July,16:12,Afternoon,BA,BA7490,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,31,173,1,5,22
16-07-2025,July,16:15,Afternoon,BA,BA4859,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,11,169,0,12,42
16-07-2025,July,16:29,Afternoon,BA,BA9666,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,8,172,1,0,0
16-07-2025,July,17:09,Afternoon,BA,BA5799,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,32,300,0,15,51
16-07-2025,July,17:19,Afternoon,BA,BA6906,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A380,Airbus 380,14,97,358,1,9,34
16-07-2025,July,18:00,Evening,BA,BA2597,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,10,170,0,10,37
16-07-2025,July,18:02,Evening,BA,BA6296,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,3,177,0,0,4
16-07-2025,July,18:14,Evening,BA,BA6127,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A350,Airbus 350,0,56,275,2,0,3
16-07-2025,July,20:22,Evening,BA,BA3212,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,16,164,3,10,36
16-07-2025,July,20:44,Evening,BA,BA7513,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,48,224,1,8,31
16-07-2025,July,21:30,Evening,BA,BA9917,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,18,162,1,2,15
16-07-2025,July,22:13,Evening,BA,BA1121,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,8,49,178,0,14,47
16-07-2025,July,22:15,Evening,BA,BA6653,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,31,173,0,13,44
16-07-2025,July,22:37,Evening,BA,BA9540,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,8,49,178,0,16,53
17-07-2025,July,14:00,Afternoon,BA,BA5087,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,7,173,1,3,17
17-07-2025,July,15:09,Afternoon,BA,BA4827,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,0,180,0,9,35
17-07-2025,July,15:35,Afternoon,BA,BA6723,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,5,175,0,14,49
17-07-2025,July,15:41,Afternoon,BA,BA5460,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,3,177,3,10,36
17-07-2025,July,16:00,Afternoon,BA,BA3982,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,6,174,0,16,54
17-07-2025,July,16:39,Afternoon,BA,BA1441,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,19,161,0,5,23
17-07-2025,July,17:20,Afternoon,BA,BA5783,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,A380,Airbus 380,14,97,358,0,0,7
17-07-2025,July,17:25,Afternoon,BA,BA1349,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,2,178,2,16,54
17-07-2025,July,17:37,Afternoon,BA,BA7480,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,32,300,0,17,56
17-07-2025,July,18:12,Evening,BA,BA2661,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,0,32,300,0,8,32
17-07-2025,July,18:22,Evening,BA,BA4010,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,48,200,3,3,15
17-07-2025,July,18:28,Evening,BA,BA1656,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,A380,Airbus 380,14,97,358,5,4,20
17-07-2025,July,18:45,Evening,BA,BA6136,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,12,168,0,6,25
17-07-2025,July,19:12,Evening,BA,BA2658,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,4,176,1,12,41
17-07-2025,July,19:19,Evening,BA,BA2661,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,5,175,2,2,13
17-07-2025,July,20:01,Evening,BA,BA1641,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,48,200,0,11,40
17-07-2025,July,20:22,Evening,BA,BA2625,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,7,173,0,12,42
17-07-2025,July,20:23,Evening,BA,BA8613,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,19,161,1,11,39
17-07-2025,July,20:39,Evening,BA,BA9940,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,3,177,0,14,47
17-07-2025,July,20:49,Evening,BA,BA4445,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,304,0,12,43
17-07-2025,July,20:58,Evening,BA,BA5934,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,10,170,1,9,32
17-07-2025,July,21:18,Evening,BA,BA2049,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,14,166,0,1,12
18-07-2025,July,14:09,Afternoon,BA,BA7369,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,18,162,0,16,55
18-07-2025,July,14:23,Afternoon,BA,BA5285,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,8,172,2,7,27
18-07-2025,July,14:26,Afternoon,BA,BA9291,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,0,180,1,1,11
18-07-2025,July,14:53,Afternoon,BA,BA2198,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,5,175,0,0,0
18-07-2025,July,15:03,Afternoon,BA,BA1378,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,5,175,0,9,33
18-07-2025,July,15:13,Afternoon,BA,BA3163,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,A350,Airbus 350,0,56,275,0,8,32
18-07-2025,July,15:28,Afternoon,BA,BA9947,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,0,35,179,0,15,52
18-07-2025,July,15:35,Afternoon,BA,BA9552,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,15,165,0,9,34
18-07-2025,July,15:51,Afternoon,BA,BA3251,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,13,167,0,13,47
18-07-2025,July,15:55,Afternoon,BA,BA2230,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,15,165,1,0,0
18-07-2025,July,16:05,Afternoon,BA,BA7553,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,304,2,4,19
18-07-2025,July,16:14,Afternoon,BA,BA1732,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,13,167,0,4,21
18-07-2025,July,16:57,Afternoon,BA,BA9960,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,20,160,0,0,8
18-07-2025,July,18:38,Evening,BA,BA3726,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,1,179,1,5,21
18-07-2025,July,18:56,Evening,BA,BA6607,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,2,178,0,10,37
18-07-2025,July,19:09,Evening,BA,BA2980,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,35,179,0,6,24
18-07-2025,July,19:12,Evening,BA,BA8618,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,2,178,0,10,37
18-07-2025,July,19:54,Evening,BA,BA5871,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,3,177,0,6,25
18-07-2025,July,19:55,Evening,BA,BA4448,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,5,175,0,7,29
18-07-2025,July,20:01,Evening,BA,BA9255,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,48,224,2,0,9
18-07-2025,July,20:06,Evening,BA,BA6182,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,0,35,179,0,5,21
18-07-2025,July,20:09,Evening,BA,BA2348,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,0,180,0,10,35
18-07-2025,July,20:42,Evening,BA,BA1030,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,0,180,1,16,54
18-07-2025,July,20:57,Evening,BA,BA7414,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,8,49,178,0,0,0
18-07-2025,July,21:05,Evening,BA,BA6147,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,20,160,0,1,10
18-07-2025,July,21:11,Evening,BA,BA6526,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,8,48,200,1,9,33
18-07-2025,July,21:20,Evening,BA,BA4807,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,0,10,35
18-07-2025,July,21:33,Evening,BA,BA5091,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,16,164,0,11,41
18-07-2025,July,21:51,Evening,BA,BA6799,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,12,168,1,11,40
18-07-2025,July,21:53,Evening,BA,BA2742,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,0,35,179,0,9,35
18-07-2025,July,22:20,Evening,BA,BA4338,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,3,177,0,6,24
19-07-2025,July,14:59,Afternoon,BA,BA3425,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,8,49,178,2,6,25
19-07-2025,July,15:00,Afternoon,BA,BA9583,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,3,177,1,8,31
19-07-2025,July,15:13,Afternoon,BA,BA7710,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,20,160,0,18,60
19-07-2025,July,15:18,Afternoon,BA,BA6936,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,48,224,0,8,31
19-07-2025,July,15:21,Afternoon,BA,BA2291,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,17,163,1,17,58
19-07-2025,July,15:37,Afternoon,BA,BA9620,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,304,1,11,40
19-07-2025,July,16:35,Afternoon,BA,BA3834,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,8,49,178,0,0,6
19-07-2025,July,16:56,Afternoon,BA,BA3747,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,8,48,200,2,0,4
19-07-2025,July,17:04,Afternoon,BA,BA5427,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,8,49,178,0,6,26
19-07-2025,July,17:33,Afternoon,BA,BA6934,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,A350,Airbus 350,0,56,275,1,3,17
19-07-2025,July,17:36,Afternoon,BA,BA6775,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,8,48,200,2,15,52
19-07-2025,July,18:26,Evening,BA,BA2621,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,13,167,0,19,62
19-07-2025,July,18:37,Evening,BA,BA4881,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,4,176,0,15,52
19-07-2025,July,19:20,Evening,BA,BA4158,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,19,161,0,10,38
19-07-2025,July,19:33,Evening,BA,BA3242,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,11,169,0,6,24
19-07-2025,July,19:37,Evening,BA,BA2061,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,18,162,0,14,47
19-07-2025,July,20:09,Evening,BA,BA6261,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,8,42,166,0,6,26
19-07-2025,July,20:23,Evening,BA,BA1085,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,0,31,173,0,0,0
19-07-2025,July,20:42,Evening,BA,BA4409,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,8,42,166,0,11,40
19-07-2025,July,20:46,Evening,BA,BA9362,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,20,160,0,17,56
19-07-2025,July,21:23,Evening,BA,BA2503,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,3,177,0,7,29
19-07-2025,July,21:51,Evening,BA,BA7921,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,8,49,178,0,9,33
19-07-2025,July,22:01,Evening,BA,BA3600,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,18,162,0,6,26
19-07-2025,July,22:07,Evening,BA,BA5988,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,1,179,1,11,40
19-07-2025,July,22:14,Evening,BA,BA6116,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,48,200,0,8,32
19-07-2025,July,22:24,Evening,BA,BA5221,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,8,49,178,0,7,27
20-07-2025,July,14:14,Afternoon,BA,BA8474,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,12,168,0,8,32
20-07-2025,July,14:27,Afternoon,BA,BA4416,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,11,169,0,5,21
20-07-2025,July,14:30,Afternoon,BA,BA9343,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A350,Airbus 350,0,56,275,0,3,15
20-07-2025,July,15:10,Afternoon,BA,BA4663,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,14,166,0,2,14
20-07-2025,July,15:42,Afternoon,BA,BA7891,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,10,170,0,10,36
20-07-2025,July,15:45,Afternoon,BA,BA4394,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,2,178,1,3,15
20-07-2025,July,15:49,Afternoon,BA,BA9159,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B787,Boeing 787,0,31,173,0,5,22
20-07-2025,July,15:53,Afternoon,BA,BA8153,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,15,165,0,13,46
20-07-2025,July,16:18,Afternoon,BA,BA9391,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,12,168,1,14,48
20-07-2025,July,16:49,Afternoon,BA,BA5514,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,42,166,0,2,14
20-07-2025,July,17:54,Afternoon,BA,BA9141,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,4,176,0,2,13
20-07-2025,July,18:29,Evening,BA,BA7329,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,11,169,0,7,28
20-07-2025,July,18:40,Evening,BA,BA2411,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,3,177,0,8,30
20-07-2025,July,19:01,Evening,BA,BA3308,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,17,163,3,16,53
20-07-2025,July,19:03,Evening,BA,BA9775,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,48,200,0,0,6
20-07-2025,July,20:01,Evening,BA,BA1504,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,8,49,178,0,4,19
20-07-2025,July,20:04,Evening,BA,BA8329,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,6,174,1,8,31
20-07-2025,July,20:16,Evening,BA,BA4820,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,300,0,0,8
20-07-2025,July,20:41,Evening,BA,BA7188,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B777,Boeing 777,8,49,178,0,7,29
20-07-2025,July,20:54,Evening,BA,BA6979,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,14,166,1,8,32
